,worker_id,rev_id,aggression,aggression_score,gender,english_first_language,age_group,education
135,227,302195887.3547297,0.34966216216216217,-0.30574324324324326,male,0,30-45,masters
136,228,310005526.0503212,0.1702355460385439,-0.4614561027837259,male,0,18-30,professional
137,229,298587189.3037383,0.15771028037383178,-0.2675233644859813,male,0,30-45,bachelors
138,230,311855920.73099416,0.3309941520467836,-0.6058479532163743,female,0,18-30,masters
139,232,297402822.8171123,0.14010695187165775,-0.13475935828877006,female,0,45-60,bachelors
140,233,328804135.5483871,0.06451612903225806,0.20967741935483872,female,0,18-30,hs
141,235,313280526.2253521,0.18544600938967137,-0.2136150234741784,male,1,18-30,professional
142,237,306623318.8871139,0.1799787007454739,-0.009584664536741214,male,0,30-45,hs
143,238,306018772.69473684,0.1871345029239766,-0.36140350877192984,male,0,18-30,some
144,239,305517934.2777778,0.1690307328605201,-0.21394799054373523,male,0,18-30,hs
145,240,312987070.0953347,0.23529411764705882,-0.40973630831643004,male,0,18-30,bachelors
146,241,301576215.27470684,0.35343383584589616,-0.39865996649916247,female,0,30-45,bachelors
147,245,302835834.9825243,0.09223300970873786,-0.22815533980582525,male,0,18-30,professional
148,247,302371237.56650716,0.05837320574162679,-0.06124401913875598,female,0,30-45,bachelors
149,248,292043087.1135321,0.22821100917431192,-0.3956422018348624,male,1,30-45,bachelors
150,249,308649639.4807692,0.11698717948717949,-0.16987179487179488,female,0,30-45,bachelors
151,250,326291149.87772924,0.17467248908296942,-0.13100436681222707,male,0,18-30,masters
152,251,298899954.1932773,0.1546218487394958,-0.23865546218487396,female,1,18-30,bachelors
153,252,288900151.81737196,0.36525612472160357,-0.22048997772828507,female,0,30-45,hs
154,253,311918400.4718954,0.2457516339869281,-0.2823529411764706,female,0,18-30,hs
155,254,304575887.5593009,0.23470661672908863,-0.4893882646691635,female,0,30-45,bachelors
156,255,310519433.5435028,0.21016949152542372,-0.27005649717514124,male,0,30-45,hs
157,256,302338575.5737352,0.3078579117330463,-0.5252960172228203,female,0,18-30,hs
158,260,304159252.44760674,0.11901681759379043,0.056921086675291076,female,0,30-45,bachelors
159,261,287735662.71645796,0.07334525939177101,-0.09212880143112702,male,0,18-30,masters
160,262,302249702.5528169,0.061619718309859156,-0.10651408450704225,male,0,18-30,hs
161,263,313156575.1070984,0.19551681195516812,-0.17310087173100872,male,0,45-60,bachelors
162,265,301440226.1351064,0.17446808510638298,-0.21063829787234042,male,0,30-45,professional
163,266,306003329.405,0.124,-0.019,male,0,30-45,bachelors
164,268,300295899.0949764,0.05886970172684458,-0.07142857142857142,female,0,30-45,bachelors
165,270,305653570.98674524,0.15095729013254786,-0.31885125184094254,male,0,30-45,masters
166,271,304827780.3078677,0.24173318129988597,0.3990877993158495,female,1,30-45,bachelors
167,272,305661978.8413978,0.18548387096774194,-0.10618279569892473,male,0,18-30,bachelors
168,273,297528302.2054632,0.1876484560570071,0.505938242280285,male,0,18-30,bachelors
169,274,294467336.5876419,0.23581336696090793,-0.5977301387137453,female,0,18-30,bachelors
170,275,291195060.52063495,0.07301587301587302,0.09206349206349207,male,0,18-30,hs
171,277,305776223.6567358,0.17357512953367876,-0.27979274611398963,male,0,30-45,masters
172,278,304456948.5056818,0.11363636363636363,-0.04261363636363636,male,0,30-45,bachelors
173,281,294408554.4809417,0.16143497757847533,-0.27914798206278024,male,0,30-45,masters
174,282,307349227.70408165,0.4744897959183674,-0.5782312925170068,female,0,30-45,hs
175,283,298237855.0801187,0.24777448071216618,-0.36053412462908013,male,0,30-45,bachelors
176,284,302876379.9355322,0.39430284857571213,-0.6611694152923538,female,0,30-45,bachelors
177,285,303189599.8957935,0.124282982791587,0.4875717017208413,male,1,45-60,masters
178,286,301941194.65337765,0.2513842746400886,-0.23809523809523808,female,0,30-45,hs
179,290,310450306.64748204,0.28776978417266186,-0.35251798561151076,male,0,30-45,bachelors
180,291,314099337.1111111,0.3047304730473047,-0.49064906490649063,male,0,45-60,hs
181,293,300019392.83413464,0.0985576923076923,-0.24158653846153846,male,0,45-60,hs
182,294,298181631.2358771,0.21506442021803765,-0.10009910802775025,male,0,18-30,some
183,295,295010202.4021025,0.2575558475689882,-0.22733245729303547,male,1,18-30,bachelors
184,296,294730308.45933014,0.04066985645933014,0.014354066985645933,male,0,30-45,hs
185,301,305597675.14888537,0.0963375796178344,-0.09235668789808917,male,0,18-30,professional
186,303,311423362.4761492,0.11535125758889853,-0.09887250650477017,male,0,30-45,some
187,305,294524401.9201726,0.05717367853290183,-0.15641855447680691,male,1,18-30,doctorate
188,306,304425860.11316395,0.2806004618937644,-0.09815242494226328,male,0,30-45,bachelors
189,307,308323802.26623374,0.12987012987012986,-0.19090909090909092,male,0,30-45,hs
190,308,313203235.94833153,0.1356297093649085,-0.16146393972012918,female,0,30-45,bachelors
191,310,294983409.654321,0.09700176366843033,1.2592592592592593,male,0,18-30,bachelors
192,311,307643669.84681374,0.08823529411764706,-0.12377450980392157,male,0,18-30,bachelors
193,312,304783468.54642165,0.13346228239845262,-0.14603481624758222,male,0,30-45,masters
194,313,282762065.915078,0.2772963604852686,-0.20797227036395147,male,0,30-45,masters
195,314,303859185.96604216,0.2224824355971897,-0.29508196721311475,female,0,18-30,hs
196,316,303101930.88061464,0.2718676122931442,-0.3416075650118203,female,0,30-45,masters
197,321,308855227.4397099,0.14505893019038985,-0.2701722574796011,male,0,18-30,bachelors
198,322,297722849.9828527,0.1940763834762276,-0.2579890880748246,female,0,30-45,bachelors
199,323,308557008.6334842,0.09954751131221719,-0.1429864253393665,male,0,30-45,bachelors
200,324,306394229.70710784,0.19607843137254902,-0.30392156862745096,male,0,30-45,bachelors
201,328,302176543.97981256,0.09949531362653208,-0.0821917808219178,male,0,18-30,bachelors
202,331,284141751.781155,0.057750759878419454,0.4012158054711246,male,0,30-45,bachelors
203,332,315973591.5410385,0.22948073701842547,-0.2914572864321608,female,0,18-30,bachelors
204,333,301930364.94629157,0.06265984654731457,-0.06265984654731457,male,0,18-30,bachelors
205,334,313463645.3731156,0.24371859296482412,-0.3165829145728643,male,0,18-30,masters
206,335,262530454.1503006,0.1903807615230461,0.3026052104208417,male,0,18-30,bachelors
207,337,300757229.7719298,0.09649122807017543,-0.2789473684210526,male,0,18-30,bachelors
208,338,294376370.8224044,0.2677595628415301,-0.017759562841530054,female,0,30-45,doctorate
209,340,295504341.6666667,0.25853658536585367,-0.27967479674796747,male,0,30-45,hs
210,341,294369427.0502901,0.2127659574468085,-0.25338491295938104,female,1,45-60,bachelors
211,343,285549159.1336032,0.1214574898785425,-0.020242914979757085,female,0,Over 60,some
212,344,291923143.44187725,0.22743682310469315,-0.41732851985559566,male,0,30-45,hs
213,345,291668796.1629543,0.17116060961313012,-0.23798358733880423,male,0,Over 60,professional
214,346,292022673.1435185,0.09722222222222222,-0.11574074074074074,male,0,18-30,professional
215,347,310875698.2656904,0.11715481171548117,-0.2719665271966527,male,0,18-30,masters
216,348,292960347.568082,0.12884333821376281,-0.1815519765739385,male,0,30-45,hs
217,350,301137486.4361234,0.13362701908957417,-0.20851688693098386,male,0,30-45,masters
218,352,289030739.71596247,0.20774647887323944,-0.2664319248826291,male,0,30-45,bachelors
219,356,307952850.30223125,0.5466531440162272,-0.5963488843813387,male,0,30-45,hs
220,359,298953701.9905437,0.14184397163120568,-0.19858156028368795,male,0,18-30,doctorate
221,361,311970860.12598425,0.18799212598425197,-0.2125984251968504,female,0,18-30,masters
222,362,300329584.60470325,0.06494960806270997,-0.014557670772676373,male,1,30-45,professional
223,363,301688749.38723874,0.21232123212321233,-0.19801980198019803,male,0,30-45,hs
224,365,293454160.7589744,0.07282051282051281,-0.06564102564102564,male,0,18-30,hs
225,367,309261099.6450216,0.1370851370851371,-0.1919191919191919,male,0,,bachelors
226,371,299626469.6395349,0.13023255813953488,-0.17093023255813952,female,0,30-45,bachelors
227,372,300860814.3319559,0.29476584022038566,-0.31955922865013775,female,0,30-45,doctorate
228,379,306902206.92128605,0.09534368070953436,-0.17738359201773837,male,0,30-45,professional
229,382,301241004.95351136,0.12462908011869436,0.5380811078140455,male,0,30-45,bachelors
230,383,296813690.6427393,0.08085808580858085,-0.16336633663366337,male,0,30-45,hs
231,384,298202861.83527696,0.1880466472303207,-0.2988338192419825,male,0,18-30,masters
232,386,311934646.37510514,0.2523128679562658,-0.03784693019343986,male,0,30-45,hs
233,387,303992101.3015521,0.19623059866962306,-0.2771618625277162,male,0,18-30,bachelors
234,388,287381968.16642123,0.16494845360824742,0.5581737849779087,female,0,30-45,bachelors
235,389,304527075.12090397,0.15593220338983052,-0.06440677966101695,female,0,30-45,bachelors
236,390,297313507.64519775,0.11864406779661017,-0.12655367231638417,male,0,30-45,masters
237,391,292434481.16520894,0.08649173955296405,-0.05150631681243926,male,0,18-30,bachelors
238,392,297422900.800813,0.07926829268292683,-0.018292682926829267,male,0,30-45,hs
239,393,302175340.0449704,0.14792899408284024,-0.3609467455621302,female,0,18-30,masters
240,396,298978156.0531697,0.1329243353783231,-0.2658486707566462,male,0,30-45,masters
241,397,293830326.6280702,0.17543859649122806,-0.27251461988304093,female,0,30-45,bachelors
242,398,304511655.51261127,0.11943620178041543,-0.2626112759643917,female,0,30-45,bachelors
243,400,297550409.6850649,0.3847402597402597,-0.547077922077922,male,0,18-30,professional
244,402,289533828.6643678,0.19080459770114944,0.04827586206896552,male,0,30-45,professional
245,403,300148911.6237458,0.14381270903010032,-0.1806020066889632,female,0,30-45,professional
246,404,294535593.51124436,0.08545727136431784,-0.16491754122938532,male,0,30-45,bachelors
247,405,308482484.12099123,0.10204081632653061,2.3513119533527695,female,0,30-45,hs
248,407,309328489.41255605,0.06502242152466367,-0.020179372197309416,female,0,18-30,masters
249,408,306054777.10546875,0.11588541666666667,-0.052083333333333336,female,0,18-30,bachelors
250,409,299798687.7653846,0.3076923076923077,-0.22435897435897437,male,0,18-30,bachelors
251,410,296289760.4389881,0.2708333333333333,-0.28869047619047616,male,0,45-60,professional
252,411,310293470.68795353,0.3134978229317852,-0.6690856313497823,male,0,30-45,doctorate
253,412,307699105.79573715,0.12255772646536411,-0.3410301953818828,female,0,18-30,bachelors
254,414,304137960.6277916,0.575682382133995,-0.9205955334987593,female,0,18-30,bachelors
255,415,300999925.29656863,0.19362745098039216,-0.31862745098039214,male,1,18-30,bachelors
256,416,343007851.74657536,0.2465753424657534,-0.5821917808219178,female,0,18-30,hs
257,420,295040157.946712,0.23129251700680273,-0.4342403628117914,female,0,45-60,bachelors
258,425,293826563.8286119,0.1501416430594901,-0.3413597733711048,male,0,30-45,bachelors
259,429,295394401.3019802,0.1712871287128713,-0.2594059405940594,male,0,30-45,masters
260,431,304670000.8085399,0.1721763085399449,-0.30578512396694213,male,1,30-45,bachelors
261,432,308615255.06116205,0.13302752293577982,-0.1620795107033639,male,0,30-45,masters
262,434,304877956.14953274,0.17445482866043613,-0.08722741433021806,male,0,18-30,bachelors
263,435,285415827.93630576,0.2484076433121019,-0.25477707006369427,female,0,18-30,bachelors
264,437,306848431.8847497,0.24912689173457508,-0.2910360884749709,male,0,30-45,bachelors
265,440,302959143.4377637,0.21624472573839662,-0.3333333333333333,female,0,30-45,bachelors
266,443,299898448.026,0.14,-0.262,male,0,45-60,bachelors
267,445,296843321.06875,0.06041666666666667,-0.11458333333333333,male,0,18-30,hs
268,446,291237516.37581277,0.11053315994798439,-0.11053315994798439,female,0,30-45,masters
269,447,303644183.4835743,0.1773981603153745,-0.1287779237844941,male,0,30-45,masters
270,448,295075807.5720165,0.12962962962962962,1.462962962962963,male,0,18-30,bachelors
271,449,302381545.97407407,0.28641975308641976,-0.2876543209876543,female,0,30-45,professional
272,450,293734750.2393617,0.1127659574468085,-0.26170212765957446,female,0,18-30,bachelors
273,451,314219220.3480433,0.09492089925062448,-0.186511240632806,female,0,18-30,bachelors
274,452,292037732.63646287,0.22816593886462883,-0.26419213973799127,male,0,45-60,masters
275,453,303245146.59395975,0.18456375838926176,-0.24161073825503357,male,0,30-45,hs
276,454,305492750.4147157,0.39464882943143814,-0.3511705685618729,male,1,18-30,professional
277,455,296415369.93811536,0.20253164556962025,0.01969057665260197,male,0,30-45,bachelors
278,456,289025829.4222222,0.2,0.07111111111111111,female,0,30-45,hs
279,457,299353879.35530084,0.2793696275071633,-0.34097421203438394,female,0,18-30,bachelors
280,458,303380638.1677175,0.1853720050441362,-0.4968474148802018,male,1,18-30,masters
281,461,301588095.2934272,0.2640845070422535,-0.3767605633802817,male,0,30-45,masters
282,462,308593869.31584585,0.06852248394004283,-0.19164882226980728,male,0,18-30,professional
283,464,310654324.9573092,0.21992238033635186,-0.11642949547218628,male,0,30-45,hs
284,466,308787795.91558444,0.2077922077922078,-0.2558441558441558,male,0,30-45,some
285,467,298963284.5320069,0.11505190311418685,-0.222318339100346,male,0,18-30,bachelors
286,471,290375146.9902492,0.11592632719393282,-0.011917659804983749,female,0,18-30,hs
287,472,291401016.1198428,0.09823182711198428,-0.0962671905697446,female,0,18-30,bachelors
288,475,292945959.4747725,0.152191894127378,-0.1794871794871795,male,1,18-30,bachelors
289,476,291714143.12146425,0.4193011647254576,-0.24792013311148087,female,0,30-45,hs
290,477,300634647.1237864,0.21844660194174756,-0.33737864077669905,male,0,45-60,masters
291,480,299734096.8604651,0.21040974529346623,-0.2912513842746401,female,0,30-45,masters
292,481,299002020.03960395,0.25,-0.5074257425742574,female,0,18-30,hs
293,483,296762731.7157738,0.15029761904761904,-0.17708333333333334,male,0,30-45,professional
294,484,296755945.4602961,0.06864064602960969,-0.11709286675639301,male,0,18-30,bachelors
295,485,272297908.8783784,0.4189189189189189,-0.5585585585585585,male,0,30-45,bachelors
296,486,304637587.59363526,0.41982864137086906,-0.5973072215422277,male,1,30-45,hs
297,487,304437957.148913,0.27065217391304347,-0.23369565217391305,female,0,18-30,masters
298,489,319189350.4573913,0.3947826086956522,-0.2782608695652174,male,1,18-30,masters
299,490,303586731.08701134,0.39974779319041615,-0.5762925598991173,male,0,45-60,hs
300,492,304352668.4874074,0.2948148148148148,-0.30962962962962964,female,0,45-60,bachelors
301,493,305109170.8603286,0.2652582159624413,-0.34976525821596244,female,0,18-30,masters
302,494,302676756.81962025,0.11550632911392406,-0.12341772151898735,male,0,30-45,masters
303,496,308574062.1896774,0.14838709677419354,-0.15225806451612903,male,0,Under 18,hs
304,497,294779953.13394344,0.11231281198003328,-0.14143094841930118,male,0,18-30,professional
305,498,303695303.5509528,0.10190555095277548,-0.1872410936205468,female,0,18-30,masters
306,500,312376856.67578125,0.390625,-0.86328125,male,0,18-30,masters
307,502,296720591.8095238,0.5515873015873016,-0.8452380952380952,female,0,30-45,hs
308,503,292192159.8530612,0.5020408163265306,-0.7346938775510204,female,0,18-30,bachelors
309,505,301766000.9235209,0.1370851370851371,-0.19047619047619047,female,0,30-45,professional
310,507,316192142.8965517,0.33575317604355714,-0.44646098003629764,female,0,18-30,bachelors
311,512,299690183.7186495,0.24437299035369775,-0.2459807073954984,female,0,30-45,masters
312,513,312255804.3539276,0.3283318623124448,-0.5286849073256841,male,1,45-60,professional
313,518,294833891.31902295,0.11324944485566248,-0.13619541080680977,male,0,18-30,hs
314,519,304679343.5056818,0.18371212121212122,-0.19696969696969696,male,0,30-45,professional
315,523,301540496.50236964,0.20695102685624012,-0.3380726698262243,male,0,18-30,hs
316,524,298121811.5106686,0.3229018492176387,-0.33428165007112376,female,0,30-45,masters
317,525,295292546.14361,0.23847167325428195,-0.30039525691699603,female,0,18-30,hs
318,529,307696919.7882353,0.1607843137254902,-0.35947712418300654,female,0,30-45,hs
319,530,306244396.5885168,0.18022328548644337,-0.19298245614035087,male,0,18-30,hs
320,531,303332342.3372781,0.21597633136094674,-0.5710059171597633,female,0,30-45,hs
321,532,304036592.2136536,0.31605562579013907,-0.45764854614412137,male,0,45-60,masters
322,533,320092133.51282054,0.48717948717948717,-0.41025641025641024,male,0,18-30,some
323,534,303755724.0310559,0.32298136645962733,-0.42857142857142855,male,0,30-45,bachelors
324,537,309033421.1473214,0.3861607142857143,-0.6227678571428571,male,0,45-60,bachelors
325,538,301504724.28911567,0.23979591836734693,-0.36394557823129253,male,0,30-45,hs
326,539,298734841.1594684,0.17109634551495018,-0.2059800664451827,female,0,18-30,bachelors
327,542,308363488.03910613,0.12476722532588454,-0.26256983240223464,male,0,45-60,hs
328,543,302135683.37323946,0.12793427230046947,-0.21830985915492956,female,0,30-45,hs
